Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Exp_Time,Exp_Current,Exp_Voltage,Exp_Temperature,Exp_Cell_Type
444.0,1652.51,478.0,3.944,3.54,3278.3130000010133,4184.31,8486.42,664,6893.0,20.056646,3.4588838,26.319479,Fresh
445.0,1649.84,476.1428571427241,3.944,3.54,3272.327999998816,4184.33,8484.55,663,6893.9999923706,20.107555,3.4588337,26.174425,Fresh
446.0,1647.73,474.0,3.944,3.54,3260.344000001438,4148.34,8478.33,662,6895.0,20.051555,3.458483,26.235508,Fresh
447.0,1639.59,469.2857142854482,3.942,3.541,3255.5120000001043,4148.31,8485.47,661,6896.00000762939,20.01083,3.4582827,26.147722,Fresh
448.0,1624.06,463.7142857145518,3.937,3.543,3212.35899999924,4112.36,8489.64,660,6897.0,19.970102,3.4576817,26.281309,Fresh
449.0,1618.36,465.60899999924,3.941,3.746,3031.3279999997467,3997.03,8753.22,659,6898.0,20.088889,3.4577317,26.025581,Fresh
450.0,1663.87,477.4285714281723,3.936,3.853,2881.2800000002608,3896.48,8899.71,658,6899.0,20.012525,3.4577818,26.159166,Fresh
451.0,1669.12,480.8571428572759,3.94,3.542,3313.121000000276,4220.32,8629.47,657,6900.0,20.102465,3.457381,26.197338,Fresh
452.0,1667.68,483.0,3.941,3.54,3326.3199999993667,4220.32,8554.85,656,6901.0,20.026102,3.4575813,26.082825,Fresh
453.0,1665.02,485.1428571427241,3.941,3.54,3320.31799999997,4220.32,8528.0,655,6902.00000762939,20.092283,3.4570303,26.212597,Fresh
454.0,1663.3,484.0,3.942,3.539,3313.1520000007004,4220.35,8568.0,654,6902.9999923706,20.058344,3.4569302,26.296568,Fresh
455.0,1659.71,481.0,3.942,3.539,3302.2579999994487,4184.26,8552.32,653,6904.0,20.032889,3.4569802,26.346207,Fresh
456.0,1655.3,480.0,3.943,3.54,3290.3199999993667,4184.32,8532.83,652,6905.0,20.061738,3.4560788,26.216412,Fresh
457.0,1651.65,476.0,3.944,3.542,3272.35899999924,4184.36,8596.77,651,6906.0,20.075313,3.4564292,26.197338,Fresh
458.0,1647.37,474.0,3.944,3.542,3260.3199999993667,4148.32,8596.09,650,6907.0,20.034586,3.4559784,26.212597,Fresh
459.0,1645.28,471.8571428572759,3.944,3.543,3242.320000000298,4148.32,8522.78,649,6908.0,20.073617,3.4558282,26.159166,Fresh
460.0,1641.47,470.5714285718277,3.944,3.543,3236.3829999994487,4148.38,8530.66,648,6909.0,20.049857,3.4558282,26.277494,Fresh
461.0,1638.49,469.2857142854482,3.943,3.543,3224.35099999886,4112.35,8535.62,647,6910.0,20.066828,3.4552772,26.246952,Fresh
462.0,1635.22,468.0,3.942,3.544,3212.351999999956,4112.35,8515.74,646,6911.00000762939,20.036283,3.4547262,26.17061,Fresh
463.0,1633.81,469.7142857145518,3.942,3.544,3200.313000000082,4112.31,8501.44,645,6912.0,20.024404,3.4547763,26.044655,Fresh
464.0,1713.19,534.4285714281723,3.942,3.544,3194.31299999915,4076.31,8496.28,644,6913.0,20.051555,3.4546762,26.056099,Fresh
465.0,1701.98,521.0,3.935,3.509,3422.359000000172,4328.36,8766.88,643,6914.0,20.092283,3.4544759,26.227879,Fresh
466.0,1695.58,518.0,3.932,3.513,3385.158999999054,4292.36,8792.73,642,6915.0,20.054951,3.4544759,26.136255,Fresh
467.0,1601.7,454.7142857145518,3.934,3.516,3362.31299999915,4256.34,8798.75,641,6916.0,20.049857,3.4541252,26.361465,Fresh
468.0,1608.06,456.8571428572759,3.937,3.553,3086.3279999997467,4004.33,8423.36,640,6917.0,20.065131,3.4538748,26.220226,Fresh
469.0,1607.22,456.0,3.938,3.55,3110.3429999994114,4004.34,8407.7,639,6917.9999923706,20.024404,3.4536242,26.166796,Fresh
470.0,1607.33,457.1428571427241,3.938,3.551,3110.3130000010133,4004.31,8415.2,638,6919.0,20.031191,3.4531233,26.098083,Fresh
471.0,1603.48,455.0,3.937,3.552,3104.35899999924,4004.36,8416.61,637,6920.0,20.054951,3.453424,26.235508,Fresh
472.0,1596.38,450.0,3.936,3.551,3097.1279999995604,4004.33,8413.31,636,6921.0,20.043072,3.4529231,26.143908,Fresh
474.0,1556.32,435.8571428572759,3.924,3.977,812.3839999996126,1700.38,6649.82,634,6922.0,20.080406,3.452873,26.216412,Fresh
475.0,1562.34,439.2857142854482,3.928,3.559,2948.3199999993667,3824.32,8399.42,633,6923.0,20.075313,3.4529231,26.208782,Fresh
476.0,1561.7,440.5714285718277,3.93,3.557,2967.519999999553,3860.32,8387.65,632,6924.0,20.080406,3.4523721,26.109552,Fresh
477.0,1559.65,440.5714285718277,3.93,3.557,2966.321000000462,3860.32,8376.9,631,6925.0,20.068525,3.4524722,26.113367,Fresh
478.0,1557.5,437.5714285718277,3.93,3.559,2960.4139999998733,3860.41,8363.71,630,6926.00000762939,20.102465,3.4513702,26.056099,Fresh
479.0,1555.43,437.4812857145444,3.929,3.559,2954.354999999516,3824.35,8342.34,629,6926.9999923706,20.085496,3.451771,26.250767,Fresh
480.0,1552.84,438.0,3.93,3.558,2948.226999999956,3824.23,8360.74,628,6928.0,20.073617,3.4515204,26.296568,Fresh
481.0,1550.21,435.0,3.929,3.559,2942.3520000008866,3824.35,8356.8,627,6929.0,20.051555,3.4510195,26.315664,Fresh
482.0,1546.82,431.5999999996274,3.929,3.559,2930.320000000298,3824.32,8348.73,626,6930.0,20.032889,3.4509695,26.414894,Fresh
483.0,1544.22,432.4285714281723,3.929,3.56,2924.320000000298,3824.32,8334.75,625,6931.0,20.060041,3.4507191,26.254581,Fresh
484.0,1541.98,431.1428571427241,3.928,3.561,2912.3509999997914,3788.35,8351.3,624,6932.0,20.024404,3.4504685,26.204967,Fresh
485.0,1540.41,431.6571428570896,3.928,3.561,2906.321000000462,3788.32,8370.95,623,6932.9999923706,20.049857,3.4505186,26.212597,Fresh
486.0,1539.17,429.8571428572759,3.928,3.561,2900.2579999994487,3788.26,8309.02,622,6934.0,19.998949,3.4505687,26.224064,Fresh
487.0,1537.34,430.9714285722002,3.928,3.561,2900.330333332531,3788.32,8343.52,621,6935.00000762939,20.068525,3.4499676,26.300383,Fresh
488.0,1534.69,430.2857142854482,3.927,3.561,2894.344000001438,3788.34,8316.52,620,6936.0,20.037979,3.4499176,26.201153,Fresh
489.0,1532.76,427.88571428507566,3.926,3.561,2888.344000000506,3752.34,8323.42,619,6937.0,20.087193,3.4494667,26.109552,Fresh
490.0,1530.36,427.2000000001863,3.926,3.562,2876.360000000336,3752.36,8323.55,618,6938.0,20.09398,3.4497674,26.235508,Fresh
491.0,1527.39,426.5142857143656,3.926,3.563,2870.484000000172,3752.48,8324.34,617,6939.0,20.066828,3.4495168,26.166796,Fresh
492.0,1525.56,426.4285714281723,3.926,3.563,2858.35899999924,3752.36,8323.17,616,6940.0,20.039678,3.4487154,26.201153,Fresh
493.0,1524.03,426.4285714281723,3.925,3.563,2852.343999999576,3716.34,8335.86,615,6941.00000762939,20.046465,3.4484148,26.174425,Fresh
494.0,1521.86,425.8285714285448,3.925,3.563,2846.327999998816,3716.33,8328.88,614,6941.9999923706,20.104162,3.4483647,26.357651,Fresh
495.0,1521.52,424.5,3.925,3.563,2846.35899999924,3716.36,8338.98,613,6943.0,20.092283,3.4482646,26.330923,Fresh
496.0,1513.47,423.771428572014,3.924,3.565,2840.235000000336,3716.24,8327.66,612,6944.0,20.048162,3.4478638,26.197338,Fresh
497.0,1504.5,428.4220000002533,3.925,3.769,2632.35899999924,3584.0,8702.22,611,6945.0,20.07192,3.4477136,26.31185,Fresh
498.0,197086.37,4280.0099999997765,4.252,3.317,62249.9840000011,73933.54,73933.54,610,6946.0,20.068525,3.4476635,26.17061,Fresh
499.0,1563.9,439.7142857145518,3.914,3.544,3709.087999999523,4832.29,10809.47,609,6947.0,20.068525,3.4472127,25.891972,Fresh
500.0,1575.39,445.2857142854482,3.921,3.574,2996.320000000298,3860.32,8592.19,608,6948.0,20.088889,3.4472628,26.17061,Fresh
501.0,1579.58,448.11428571492434,3.925,3.57,3032.382000000216,3896.38,8556.13,607,6949.0,20.065131,3.4472127,26.201153,Fresh
502.0,1578.24,448.0,3.927,3.569,3044.352999999188,3896.35,8613.15,606,6950.00000762939,20.066828,3.4465115,26.189709,Fresh
503.0,1574.72,441.8571428572759,3.928,3.568,3032.3199999993667,3896.32,8588.87,605,6951.0,20.051555,3.4464614,26.395821,Fresh
504.0,1571.01,440.5714285718277,3.929,3.586,3020.222000000067,3896.22,8621.44,604,6952.0,20.092283,3.4461608,26.281309,Fresh
505.0,1565.6,437.48571428563446,3.928,3.567,3281.105000000447,3930.73,8568.04,603,6953.0,20.073617,3.4462109,26.216412,Fresh
506.0,1562.43,437.9690000005066,3.928,3.569,2990.320000000298,3860.32,8510.4,602,6954.0,20.043072,3.4458101,26.17824,Fresh
507.0,1557.6,436.7142857145518,3.928,3.567,2978.3520000008866,3860.35,8486.31,601,6955.0,20.043072,3.4454095,26.369095,Fresh
508.0,1552.1,434.1428571427241,3.927,3.568,2960.3829999994487,3824.38,8473.3,600,6956.0,20.058344,3.4453595,26.315664,Fresh
509.0,1547.71,432.8571428572759,3.926,3.568,2942.3520000008866,3824.35,8458.34,599,6956.9999923706,20.104162,3.4453094,26.17824,Fresh
510.0,1543.55,431.5714285718277,3.926,3.568,2930.320000000298,3788.32,8427.45,598,6958.0,20.068525,3.4448586,26.197338,Fresh
511.0,1540.19,430.2857142854482,3.926,3.569,2912.382000000216,3788.38,8404.95,597,6959.0,20.070223,3.4448085,26.26605,Fresh
512.0,1535.81,429.0,3.925,3.569,2902.4539999999106,3790.45,8386.56,596,6960.0,20.097373,3.4447584,26.216412,Fresh
513.0,1531.91,427.7142857145518,3.925,3.569,2888.359000000172,3752.36,8358.17,595,6961.0,20.022707,3.4442575,26.30422,Fresh
514.0,1527.89,426.4285714281723,3.924,3.569,2876.3590000011027,3752.36,8363.26,594,6962.0,20.088889,3.4444578,26.235508,Fresh
515.0,1631.36,486.0,3.924,3.57,2864.343999999576,3716.34,8349.98,593,6963.0,20.066828,3.4435561,26.216412,Fresh
516.0,1613.38,477.0,3.916,3.533,3146.3119999989867,4040.31,8745.86,592,6964.0,20.036283,3.4435561,26.17824,Fresh
517.0,1606.49,477.0,3.913,3.54,3092.3899999996647,3968.39,8731.81,591,6965.00000762939,20.000646,3.4434059,26.380539,Fresh
518.0,1601.89,473.5714285718277,3.913,3.541,3074.3429999994114,3968.34,8700.41,590,6965.9999923706,20.029496,3.4430051,26.254581,Fresh
519.0,1598.28,474.0,3.912,3.541,3061.160000000149,3932.36,8682.44,589,6967.0,20.063434,3.4428048,26.376724,Fresh
520.0,1595.55,472.7142857145518,3.912,3.542,3050.328000000678,3932.33,8650.72,588,6968.0,20.022707,3.4428549,26.132441,Fresh
521.0,1589.25,468.0,3.909,3.543,3044.343999999576,3932.34,8686.72,587,6969.0,20.073617,3.4428549,26.212597,Fresh
522.0,1569.31,473.984999999404,3.903,3.744,2821.375,3794.01,9093.38,586,6970.0,20.136404,3.4422538,26.246952,Fresh
523.0,1587.41,467.0,3.902,3.857,2794.680999999866,3752.28,8879.88,585,6971.0,20.083797,3.4422538,26.071381,Fresh
524.0,1592.53,468.8571428572759,3.907,3.547,3020.311999999918,3896.31,8725.09,584,6972.0,20.07701,3.4417529,26.193523,Fresh
525.0,1592.19,470.1428571427241,3.908,3.544,3038.3430000003427,3932.34,8712.28,583,6973.0,20.007434,3.441803,26.220226,Fresh
526.0,1590.53,468.0,3.909,3.544,3038.311999999918,3932.31,8689.56,582,6974.00000762939,20.095678,3.441252,26.262211,Fresh
527.0,1588.16,468.0,3.908,3.544,3032.3430000003427,3932.34,8670.47,581,6975.0,20.060041,3.4410017,26.319479,Fresh
528.0,1585.41,466.0,3.908,3.544,3025.112999999896,3896.31,8649.28,580,6976.0,20.048162,3.4409513,26.201153,Fresh
529.0,1583.12,466.2857142854482,3.907,3.544,3014.313000000082,3896.31,8671.56,579,6977.0,20.039678,3.4408512,26.166796,Fresh
530.0,1581.38,465.0,3.907,3.545,3008.344000000506,3896.34,8694.19,578,6978.0,20.049857,3.440701,26.216412,Fresh
531.0,1578.88,466.7142857145518,3.907,3.544,3002.313000000082,3896.31,8668.19,577,6979.0,20.075313,3.4403503,26.193523,Fresh
532.0,1577.19,463.9741666661576,3.907,3.545,2996.375,3860.38,8688.12,576,6980.0,20.073617,3.4400499,26.193523,Fresh
533.0,1575.22,465.4285714281723,3.907,3.545,2984.375,3860.38,8690.44,575,6980.9999923706,20.09907,3.44015,26.132441,Fresh
534.0,1572.84,462.4285714281723,3.906,3.546,2978.343999999576,3860.34,8692.59,574,6982.0,20.027799,3.4394989,26.334738,Fresh
535.0,1570.78,464.1428571427241,3.906,3.545,2974.743999999948,3860.34,8680.94,573,6983.0,20.066828,3.4394488,26.143908,Fresh
536.0,1568.59,462.0,3.906,3.546,2966.344000000506,3860.34,8692.09,572,6984.0,20.065131,3.4394488,26.292753,Fresh
537.0,1566.31,459.8571428572759,3.905,3.546,2960.344000000506,3824.34,8684.34,571,6985.0,20.060041,3.4390981,26.296568,Fresh
538.0,1564.06,458.5714285718277,3.904,3.546,2948.3430000003427,3824.34,8694.28,570,6986.0,20.009133,3.4386973,26.376724,Fresh
539.0,1561.94,460.0,3.905,3.547,2942.25,3824.25,8679.97,569,6987.0,20.097373,3.4388475,26.430178,Fresh
540.0,1560.0,457.2857142854482,3.904,3.547,2936.2809999994934,3824.28,8660.94,568,6988.0,20.060041,3.4388475,26.380539,Fresh
541.0,1558.62,459.0,3.904,3.547,2930.313000000082,3824.31,8662.94,567,6989.00000762939,20.014223,3.4379461,26.399635,Fresh
542.0,1557.16,456.0,3.903,3.547,2924.25,3788.25,8684.25,566,6989.9999923706,20.070223,3.4379961,26.300383,Fresh
543.0,1555.38,457.7142857145518,3.903,3.548,2918.2180000003427,3788.22,8668.72,565,6991.0,20.085496,3.4379461,26.422548,Fresh
544.0,1549.97,455.1428571427241,3.902,3.548,2912.343999999576,3788.34,8682.62,564,6992.0,20.083797,3.4376454,26.162981,Fresh
545.0,1532.94,447.8571428572759,3.896,3.55,2888.375,3752.38,8659.81,563,6993.0,20.068525,3.437345,26.143908,Fresh
546.0,1519.5,458.4369999999181,3.892,3.756,2632.313000000082,3598.0,9094.94,562,6994.0,20.017615,3.4369943,26.117182,Fresh
547.0,1548.69,456.4285714281723,3.891,3.865,2643.4500000001863,7667.0,9212.06,561,6995.0,20.039678,3.436744,26.422548,Fresh
548.0,1550.75,456.8571428563446,3.899,3.553,2876.25,3752.25,8658.88,560,6995.9999923706,20.092283,3.4365935,26.246952,Fresh
549.0,1549.38,455.1428571436554,3.901,3.551,2900.3120000008494,3788.31,8648.31,559,6997.0,20.10077,3.4363432,26.30422,Fresh
550.0,1546.62,453.8571428563446,3.9,3.551,2894.375,3752.38,8675.56,558,6998.00000762939,20.083797,3.4359424,26.037025,Fresh
551.0,1543.88,452.5714285708964,3.9,3.551,2882.31299999915,3752.31,8663.62,557,6999.0,20.073617,3.4360425,26.277494,Fresh
552.0,1544.12,450.8571428563446,3.901,3.552,2876.25,3752.25,8676.31,556,7000.0,20.07192,3.4356921,26.193523,Fresh
553.0,1540.25,451.0,3.9,3.55,2876.375,3752.38,8677.88,555,7001.0,20.049857,3.4353914,26.342392,Fresh
554.0,1538.0,448.2857142854482,3.9,3.551,2864.25,3752.25,8664.44,554,7002.0,20.085496,3.4347904,26.26605,Fresh
555.0,1537.94,449.5714285708964,3.901,3.551,2858.3120000008494,3716.31,8656.69,553,7003.0,20.029496,3.4350407,26.246952,Fresh
556.0,1535.44,448.2857142854482,3.9,3.553,2858.4370000008494,3716.44,8642.88,552,7004.00000762939,20.026102,3.4347904,26.327108,Fresh
557.0,1533.31,447.0,3.901,3.553,2852.375,3716.38,8664.81,551,7004.9999923706,20.080406,3.4347403,26.193523,Fresh
558.0,1530.06,445.7142857145518,3.9,3.553,2840.31299999915,3716.31,8633.94,550,7006.0,20.087193,3.4341393,26.250767,Fresh
559.0,1528.12,447.4285714291036,3.9,3.554,2834.375,3716.38,8646.75,549,7007.0,20.070223,3.4341893,26.319479,Fresh
560.0,1524.0,444.4285714291036,3.899,3.553,2828.375,3680.38,8635.0,548,7008.0,20.049857,3.4340892,26.090454,Fresh
561.0,1525.5,444.4285714291036,3.899,3.555,2822.4370000008494,3680.44,8656.62,547,7009.0,20.0821,3.4335883,26.197338,Fresh
562.0,1523.56,444.3428571429104,3.899,3.554,2816.31299999915,3680.31,8624.25,546,7010.0,20.053252,3.4335382,26.380539,Fresh
563.0,1521.69,443.1428571436554,3.899,3.554,2810.3120000008494,3680.31,8628.0,545,7011.0,20.029496,3.4335382,26.392006,Fresh
564.0,1519.31,441.8571428563446,3.898,3.555,2804.375,3680.38,8612.06,544,7012.0,20.09398,3.4328368,26.380539,Fresh
565.0,1517.19,441.8571428563446,3.898,3.555,2798.5,3680.5,8623.0,543,7013.00000762939,20.017615,3.4330873,26.082825,Fresh
566.0,1514.31,440.5714285708964,3.897,3.555,2792.18799999915,3644.19,8650.69,542,7014.0,20.058344,3.4327867,26.30422,Fresh
567.0,1510.0,438.0,3.897,3.555,2780.375,3644.38,8614.06,541,7015.0,20.068525,3.4324362,26.281309,Fresh
568.0,1499.31,436.0,3.892,3.557,2768.375,3644.38,8612.44,540,7016.0,20.054951,3.4323359,26.239323,Fresh
569.0,1489.62,432.8571428563446,3.888,3.559,2722.7750000003725,3572.38,8621.19,539,7017.0,20.051555,3.4315846,26.128626,Fresh
570.0,1485.62,447.5625,3.887,3.763,2499.375,3458.06,9041.62,538,7018.0,20.080406,3.4319353,26.17061,Fresh
571.0,1509.31,440.1428571436554,3.892,3.872,2528.25,3464.25,8824.94,537,7019.0,20.063434,3.431334,26.067566,Fresh
572.0,1510.44,438.5052857156843,3.894,3.559,2774.31299999915,3644.31,8673.69,536,7019.9999923706,20.036283,3.431334,26.151537,Fresh
573.0,1508.38,438.4285714291036,3.894,3.558,2780.375,3644.38,8588.81,535,7021.0,20.056646,3.4305828,26.082825,Fresh
574.0,1505.31,438.0,3.893,3.559,2773.050000000745,3644.25,8609.81,534,7022.0,20.02101,3.430733,26.113367,Fresh
575.0,1500.0,435.8571428563446,3.893,3.56,2762.375,3608.38,8558.06,533,7023.0,20.070223,3.4304326,26.033211,Fresh
576.0,1501.44,435.7714285701513,3.893,3.56,2754.598714284599,3608.31,8623.31,532,7024.0,20.143191,3.4304326,26.357651,Fresh
577.0,1499.69,437.0,3.892,3.56,2750.3120000008494,3608.31,8604.0,531,7025.0,20.097373,3.4302824,26.361465,Fresh
578.0,1497.12,435.08571428619325,3.892,3.559,2744.375,3608.38,8607.44,530,7026.0,20.044768,3.4297311,26.262211,Fresh
579.0,1496.81,433.3714285716415,3.893,3.56,2732.375,3608.38,8605.0,529,7027.0,20.0821,3.4298315,26.159166,Fresh
580.0,1496.31,432.0,3.893,3.56,2732.31299999915,3608.31,8641.25,528,7028.00000762939,20.048162,3.4292805,26.323294,Fresh
581.0,1495.88,434.80000000074506,3.893,3.561,2732.375,3608.38,8645.88,527,7028.9999923706,20.053252,3.4289799,26.143908,Fresh
582.0,1494.94,432.0,3.893,3.559,2729.912999998778,3572.31,8647.69,526,7030.0,20.0821,3.4293807,26.37291,Fresh
583.0,1493.56,433.2857142854482,3.892,3.56,2726.3120000008494,3572.31,8640.12,525,7031.0,20.121131,3.4287295,26.136255,Fresh
584.0,1492.44,433.2857142854482,3.893,3.561,2720.3120000008494,3572.31,8679.69,524,7032.0,20.10077,3.428479,26.330923,Fresh
585.0,1489.81,432.0,3.893,3.56,2714.4370000008494,3572.44,8649.12,523,7033.0,20.092283,3.4282286,26.40345,Fresh
586.0,1487.94,432.0,3.893,3.562,2708.25,3572.25,8670.56,522,7034.0,20.056646,3.4280281,26.308035,Fresh
587.0,1485.75,429.0,3.892,3.561,2702.18799999915,3572.19,8682.44,521,7034.9999923706,20.075313,3.4280782,26.189709,Fresh
588.0,1482.75,427.7142857145518,3.892,3.563,2690.5,3536.5,8634.94,520,7036.0,20.066828,3.4275773,26.300383,Fresh
589.0,1480.75,428.2285714298487,3.892,3.562,2684.25,3536.25,8645.5,519,7037.00000762939,20.043072,3.4272268,26.17824,Fresh
590.0,1478.25,427.542857144028,3.891,3.562,2678.375,3536.38,8668.62,518,7038.0,20.043072,3.4270766,26.07901,Fresh
591.0,1467.62,424.7142857145518,3.887,3.563,2666.5,3536.5,8640.0,517,7039.0,20.124525,3.4267759,26.296568,Fresh
592.0,1455.38,420.0,3.882,3.566,2630.25,3500.25,8609.75,516,7040.0,20.105859,3.4268761,26.07901,Fresh
593.0,1449.88,418.5,3.88,3.568,2594.375,3428.38,8606.75,515,7041.0,20.049857,3.4269261,26.262211,Fresh
594.0,1439.75,430.75,3.876,3.769,2373.25,3325.0,8960.38,514,7042.0,20.066828,3.4264753,26.338552,Fresh
595.0,191250.79,5669.98399999924,4.241,3.331,59460.0,71086.08,71086.08,513,7043.00000762939,20.022707,3.4265757,26.239323,Fresh
596.0,1489.18,436.7142857145518,3.869,3.612,3203.41599999927,4436.42,11513.6,512,7043.9999923706,20.02101,3.4261248,26.147722,Fresh
597.0,1505.34,438.4285714291036,3.881,3.583,2726.352000001818,3572.35,8886.5,511,7045.0,20.095678,3.425724,26.315664,Fresh
598.0,1511.52,438.8571428563446,3.886,3.577,2780.3849999997765,3644.38,8760.19,510,7046.0,20.07701,3.4253232,26.338552,Fresh
599.0,1512.67,436.7142857145518,3.888,3.575,2798.320000000298,3644.32,8790.3,509,7047.0,20.029496,3.4248724,26.224064,Fresh
600.0,1510.72,438.51428571529686,3.889,3.574,2798.3829999994487,3644.38,8751.2,508,7048.0,20.083797,3.4253733,26.319479,Fresh
601.0,1508.99,435.0,3.89,3.573,2792.320000000298,3644.32,8767.14,507,7049.0,20.037979,3.4248223,26.315664,Fresh
602.0,1506.24,435.0,3.889,3.572,2780.3470000009984,3644.35,8755.0,506,7050.0,20.034586,3.4245219,26.136255,Fresh
603.0,1503.49,433.7142857145518,3.89,3.573,2768.3509999997914,3608.35,8775.13,505,7051.0,20.058344,3.4246221,26.334738,Fresh
604.0,1499.01,432.4285714291036,3.889,3.573,2762.3519999980927,3608.35,8734.91,504,7052.00000762939,20.032889,3.424021,26.090454,Fresh
605.0,1493.85,429.9428571444005,3.887,3.574,2744.321000000462,3608.32,8725.09,503,7053.0,20.022707,3.4243214,26.243137,Fresh
606.0,1489.28,427.5,3.887,3.573,2726.320000000298,3572.32,8716.48,502,7054.0,20.058344,3.4237704,26.105738,Fresh
607.0,1485.06,427.88571428507566,3.886,3.573,2714.351000001654,3572.35,8684.29,501,7055.0,20.088889,3.4237204,26.212597,Fresh
608.0,1482.08,427.2857142854482,3.886,3.574,2701.120000001043,3536.32,8703.72,500,7056.0,20.007434,3.4231694,26.281309,Fresh
609.0,1478.53,424.80000000074506,3.886,3.574,2690.25,3536.25,8664.67,499,7057.0,20.07701,3.4232194,26.36528,Fresh
610.0,1475.56,424.7142857145518,3.885,3.575,2678.349166667089,3536.34,8646.72,498,7058.0,20.0821,3.4229691,26.212597,Fresh
611.0,1472.47,423.4595714304596,3.885,3.575,2672.359999999404,3500.36,8645.25,497,7058.9999923706,20.085496,3.422869,26.166796,Fresh
612.0,1469.16,421.0285714287311,3.885,3.575,2660.3909999988973,3500.39,8624.58,496,7060.0,20.061738,3.4222679,26.162981,Fresh
613.0,1467.05,422.1428571436554,3.884,3.594,2650.744000000879,3500.34,8640.52,495,7061.0,20.049857,3.422318,26.162981,Fresh
614.0,1463.3,419.6571428570896,3.883,3.575,2642.3279999997467,3500.33,8598.89,494,7062.0,20.070223,3.4219673,26.262211,Fresh
615.0,1459.94,419.4000000003725,3.882,3.575,2636.375,3464.38,8577.44,493,7063.0,20.075313,3.421767,26.197338,Fresh
616.0,1458.08,418.2857142854482,3.882,3.576,2624.344000000506,3464.34,8617.5,492,7064.0,20.088889,3.4214163,26.243137,Fresh
617.0,1455.25,417.5999999996274,3.881,3.576,2618.344000000506,3464.34,8598.05,491,7065.0,20.146586,3.4214664,26.04847,Fresh
618.0,1446.59,415.542857144028,3.88,3.577,2612.35899999924,3464.36,8556.98,490,7066.0,20.107555,3.421216,26.197338,Fresh
619.0,1427.78,426.0159999988973,3.871,3.894,2331.0,3283.0,9085.98,489,7067.00000762939,20.056646,3.4209654,26.197338,Fresh
620.0,1449.38,416.5714285708964,3.874,3.891,2333.94299999997,3248.34,8857.78,488,7067.9999923706,20.02101,3.4211156,26.342392,Fresh
621.0,1454.16,416.9142857138068,3.879,3.579,2600.31299999915,3428.31,8665.09,487,7069.0,20.070223,3.4204645,26.281309,Fresh
622.0,1454.25,418.5,3.879,3.577,2612.375,3464.38,8625.69,486,7070.0,20.065131,3.4203143,26.36528,Fresh
